id	titlescore	titlestd
1rnyjv	6.8333333333	10.660154262
1rnyoc	47.5176470588	160.588008619
1rnyom	12	15.909466085
1rnyon	37.2857142857	86.0377230982
1rnyre	109.679245283	270.092595833
1rnyt0	154.263157895	375.340139369
1rnytu	91.5853658537	316.759595098
1rnyw8	84.8551724138	286.409207599
1rnyxj	64.16	210.157974867
1rnyxy	null	null
1rnz0h	81	99.8066551942
1rnz53	23	37.400849314
1rnzcv	86.2830188679	480.902193695
1rnzdc	45.8125	128.510319989
1rnze8	28.6	33.3682483808
1rnzif	172.765957447	455.266076644
1rnzlc	148.106918239	302.935939659
1rnzqg	136.875	366.07129457
1rnzu4	112.469387755	282.856536943
1rnzy4	3.2	2.6381811917
1rnzzb	325.152091255	559.40014694
1rnzzd	61.7290836653	385.672525755
1ro05m	34.8	51.6038758234
1ro05z	226.64516129	541.706511921
1ro08n	31.5	49.2549489899
1ro08t	86.9518716578	380.607371113
1ro0be	94.64	253.574900966
1ro0c3	48.45	186.252912729
1ro0cc	66.9009661836	204.989400808
1ro0cm	44.6666666667	59.6340693079
1ro0eq	32	0
1ro0h6	253.026392962	609.946223202
1ro0in	1.75	1.2990381057
1ro0jl	60.3333333333	46.3489182422
1ro0qv	35.7708333333	121.752094367
1ro0tc	107.728813559	313.357925015
1ro0ua	128.556603774	301.582964592
1ro0w5	55.0921052632	188.431837294
1ro112	52.125	69.4360092099
1ro11i	107	290.360574386
1ro11o	63.0860215054	223.0744924
1ro139	23.75	86.3519380036
1ro18p	66.4639175258	207.045194621
1ro1bl	182.376744186	203.67925633
1ro1dv	55.1428571429	100.298595021
1ro1h9	125.852941176	248.545943875
1ro1kw	157.090277778	488.487033735
1ro1mt	220.89	480.478800677
1ro1z5	null	null
1ro20g	38.3131672598	158.974610669
1ro239	86.64	322.380133383
1ro26x	null	null
1ro28k	6.25	5.673402859
1ro2af	10.25	20.5788119191
1ro2be	136.125	287.357981227
1ro2br	372.138888889	518.271279929
1ro2e2	106.208333333	305.225278255
1ro2gl	24.2142857143	46.3298400778
1ro2oe	127.82300885	297.253094689
1ro2r8	54.6734693878	172.288840028
1ro2u3	69.0803571429	205.963031461
1ro2ub	129.569230769	385.33995524
1ro2z8	65.17	101.644188717
1ro2zy	38	105.962706827
1ro32y	42.9183673469	82.7011676582
1ro3a0	330.206349206	548.295849312
1ro3m0	102.934131737	347.991097651
1ro3rt	235.847826087	413.085594916
1ro3vw	437	0
1ro3wm	63.0454545455	124.962349702
1ro46q	208.721854305	385.742960071
1ro49i	36.6	86.8299487504
1ro4dr	115.877880184	321.844727882
1ro4gf	163.259067358	192.700861449
1ro4h4	219.466019417	435.046673437
1ro4j0	48.2904761905	210.200712256
1ro4kq	2.6486486487	1.6143983268
1ro4oo	118.971223022	361.83467234
1ro4p0	28.7272727273	47.7742625824
1ro4p3	135.597938144	419.546408472
1ro4ph	84.4080717489	370.905157915
1ro4rv	302.419354839	577.327157444
1ro4up	207.452830189	451.366565085
1ro4wv	9.3703703704	30.8066228427
1ro4zw	228.912	422.631262753
1ro54f	223.34351145	322.865575294
1ro553	117.614285714	321.203931343
1ro57m	38.4857142857	189.917872691
1ro59v	2.3333333333	0.9428090416
1ro5i6	11.8732394366	36.5478384469
1ro5j9	28.25	40.3508054443
1ro5jg	3	2.3452078799
1ro5lk	129.27638191	367.852970676
1ro5y6	230.05	256.587612826
1ro620	20.7647058824	99.980505597
1ro684	61.2058823529	153.587832586
1ro696	107.732026144	313.928138118
1ro698	146.636363636	255.649715156
1ro6dj	446.931880109	623.130422921
1ro6kc	76.4875621891	247.917939189
1ro6ma	33.8611111111	164.506864561
1ro6my	118.321100917	268.006226161
1ro6nc	44.0421052632	158.06327286
1ro6pn	74.4111111111	253.804710334
1ro6th	62.6330275229	200.623347885
1ro6vb	266.986354776	604.946099615
1ro6wk	253.248120301	320.896076355
1ro6x1	215.293233083	383.444808979
1ro73k	5.6666666667	4.1096093353
1ro74f	82.7125	488.40356504
1ro76g	62.5502645503	300.594127494
1ro76j	54.8522727273	227.734072379
1ro76l	92.1071428571	180.144652053
1ro76n	22.5882352941	86.5884510867
1ro7cu	65.7333333333	182.720826173
1ro7di	10.75	16.9022927439
1ro7ew	314.767676768	524.395097949
1ro7f4	118.767676768	449.88533133
1ro7gk	85.3037974684	236.345293121
1ro7n6	200.043165468	380.828174977
1ro7o4	302.758241758	473.650491087
1ro7p5	65.7790697674	222.831848229
1ro7pt	50.2474576271	202.117057337
1ro7xg	101.388127854	321.34956577
1ro811	46.7627118644	144.481579259
1ro81o	31.2142857143	97.5947734047
1ro82m	13.9047619048	44.9326530561
1ro87w	57.0285714286	109.550897685
1ro89b	187.997395833	785.617066052
1ro8as	51.2727272727	153.296558053
1ro8aw	94.4247104247	272.351672513
1ro8bg	4.8125	8.3308069087
1ro8bz	12.6842105263	19.1587622707
1ro8eh	null	null
1ro8fj	3.2222222222	5.2763155869
1ro8gd	67.1632653061	191.750938261
1ro8hh	54.0731707317	260.48429476
1ro8ll	246.149425287	473.68510149
1ro8nt	70.6408163265	217.699103256
1ro8qf	79.7950310559	275.602876555
1ro8s3	123.815165877	342.366608691
1ro8u3	211.446927374	401.719462452
1ro8uc	64.4822695035	245.622053057
1ro8ur	380	379.836089051
1ro8xg	69.9411764706	247.66456046
1ro8z8	82.238372093	235.842838224
1ro8zm	407.350364964	633.132607865
1ro90p	99.4166666667	355.495419177
1ro91a	null	null
1ro94j	240.909090909	544.415162793
1ro957	458.206349206	594.003504846
1ro95i	405.575757576	614.359091042
1ro9az	82.5465116279	225.681431008
1ro9ey	264.03030303	556.820509581
1ro9fu	29.4719101124	142.159910742
1ro9it	1.6666666667	0.7453559925
1ro9qt	14.5	23.0674476884
1ro9s4	65.4505494505	282.996107756
1ro9t7	161.845208845	411.889143408
1ro9wf	261.610547667	482.337322365
1ro9yl	102.358208955	255.479572539
1roa27	321.268656716	513.944043707
1roa3z	6.68	13.7735592108
1roa4d	38.4594594595	170.977780748
1roa5f	250.347222222	447.3773935
1roa5g	56.4375	262.728813469
1roaaj	41.9032258065	172.704400609
1roaam	21.2962962963	45.6579998384
1roaan	43.0454545455	182.399468518
1roadh	8.3833333333	29.3371730441
1roaf9	47.625	121.068835571
1roaik	232.636986301	420.983988895
1roamj	294.716186253	541.033382726
1roane	null	null
1roaog	33.5	7.5
1roapu	180.904761905	546.345745357
1roarg	73.5054945055	258.221660195
1roasf	63.4777777778	194.639508824
1roast	18.8881987578	88.3855187395
1roauk	627.11641791	703.364389246
1roaxz	209.880090498	498.317655338
1roay0	59.0666666667	143.493306077
1roaz0	101.6	314.743437564
1rob0a	19.1463414634	52.3387470029
1rob3c	322.657142857	464.61229774
1rob4h	97.7611111111	338.893819226
1rob6b	47.5603448276	219.797410201
1rob7w	72.6592592593	242.956776005
1rob84	5.037037037	6.3565742083
1rob8e	67.7	314.337732383
1rob94	134.413333333	338.543097929
1rob9q	79.8695652174	303.947443161
1robbw	122.048543689	312.361328569
1robdk	251.639053254	487.252574032
1robi2	295.898514851	580.682687244
1robk5	null	null
1robkd	75.1595092025	282.089985347
1robml	91.3853211009	275.690739122
1robqi	67.7697841727	287.298413945
1robr8	259.966426859	519.719956712
1robuo	47.9090909091	103.030846701
1robwc	23.9726027397	165.994551206
1robws	200.125	117.247001561
1robxu	17.6742424242	63.0004204185
1robyt	5.7633136095	9.1556341319
1roc50	21.015936255	107.799761552
1roc7g	84.0088757396	299.555968106
1rocaw	96.3617021277	308.192034557
1rocdx	300.303030303	419.066385487
1rocef	21.7021276596	40.9685478186
1rocet	44.6525423729	99.5327539241
1rocfi	46.8362068966	208.125042983
1rocfn	62.9426229508	257.491215804
1rochu	187.870588235	456.933867998
1rockq	9.6666666667	5.1854497287
1roclm	18.756097561	54.466718631
1rocnb	97.4069767442	331.375792365
1rocq4	58.9659090909	183.724376622
1rocrc	18.5454545455	61.1947169977
1rocrn	256.5	255.5
1rocrp	271.714285714	329.901593243
1rocuq	33.5	37.043892884
1rocv7	430.117988395	593.052807188
1rocw4	139.052132701	348.458159482
1rocyb	176.027863777	445.537883255
1rocyd	7.1	7.8542981863
1rocyx	221.333333333	482.976942796
1roczg	87.7582417582	228.19414525
1rod0c	null	null
1rod58	14.6666666667	9.1772665986
1rod5i	127.474226804	369.386035402
1rod88	10.5714285714	12.9874350581
1rod9s	26.8452380952	136.903902171
1rodau	149.682080925	340.532526813
1rodcd	218.374045802	445.706067109
1rodcj	146.306179775	755.957294782
1rodeo	34.1	110.53546942
1rodgv	35.2043010753	165.775048977
1rodh8	340.666666667	457.706970122
1rodiv	133.065420561	464.228840423
1rodjb	319.008880995	558.842836659
1rodkq	55.3084745763	218.968544516
1rodpk	58.465408805	225.298817084
1rodtd	332.044444444	413.411853952
1rodx6	15.2727272727	58.7034007209
1rodxp	140.837988827	385.560553263
1rodzr	9.5	23.4574082115
1roe06	601.869158879	647.803608813
1roe1b	133.084	394.340539311
1roe2r	69.8509803922	254.813783119
1roeck	89.0869565217	304.219302055
1roeev	75.6923076923	165.83872361
1roege	2.5	1.5
1roegm	1	0
1roejf	118.97979798	220.424658092
1roelf	22.2564102564	118.8174031
1roelz	38.1607142857	156.755661034
1roemv	6	0
1roeob	67.25	238.716751612
1roeuz	87.6666666667	66.102613833
1roew0	123.203539823	371.44844827
1roexh	31.4495412844	201.503226292
1roexk	45.1348314607	373.498858835
1roeyc	122.096774194	364.341973404
1roezv	199.09009009	460.699048735
1rof1d	67.8529411765	240.945067251
1rof3p	6.5	5.5
1rof51	97.8379373849	336.500103953
1rof5z	307.516233766	556.009310743
1rof6v	171.277580071	409.244214209
1rof84	204.428571429	330.511662704
1rof9z	53.3168316832	125.452127329
1rofa0	82.3112033195	358.971847044
1rofao	20.0666666667	61.5429028312
1rofb9	109.562913907	338.116002982
1rofco	28.7115384615	165.17308364
1rofg2	50.8775510204	167.631718865
1rofg5	82.5047619048	289.299387645
1rofgc	3.1428571429	4.0506991082
1rofhf	234.878962536	543.7026727
1rofi4	59.3843283582	240.588173973
1rofjf	79.4027777778	278.037350595
1roflg	112.101321586	409.438848121
1rofn9	387.933333333	643.692314352
1rofpr	4.4285714286	2.7180425129
1rofqd	348.02173913	577.738130431
1rofqu	81.0948509485	251.896027935
1rofs8	81.5	8.5
1roftn	142.106951872	355.275488956
1rofu8	30.1388888889	166.55526601
1rofvk	95.3448275862	243.111479447
1rofvo	62.3544303797	265.824986041
1rofvp	8.3	19.5961730958
1rofw9	128.133333333	292.144682573
1rofx2	16.25	18.6195461814
1rofye	97.0878661088	329.696799692
1rog1c	7.8461538462	16.9199297773
1rog2l	29.8864628821	167.110363449
1rog56	17.8473282443	97.8051867435
1rog7o	46	30.7354301526
1rog7z	70.4777777778	269.849802988
1rog8u	121.219672131	344.913409338
1rog9s	41.2248803828	209.777900673
1roga7	144.611111111	316.995993471
1rogae	51.3129251701	215.90123727
1rogb7	69.9690721649	296.930532804
1rogcc	70.0611111111	253.005756717
1rogdq	133.962264151	389.008558972
1roggt	294.266288952	488.495212003
1rogjb	52.4809782609	203.246141915
1rogns	null	null
1rogoq	183.103448276	443.863634555
1rogr9	81.1914893617	254.64828797
1rogrk	79.7549019608	140.669926289
1rogua	242.041736227	527.64895745
1rogvc	48.1391941392	198.548290973
1rogwg	79.8625	258.319508736
1rogxe	53.0228571429	214.982815374
1rogyw	103.5	443.333524151
1roh5h	80.2519083969	496.587981696
1roh5n	60.9694189602	211.739913842
1roh7k	79.3326693227	362.202622752
1roh7u	85.2456140351	232.443562718
1roh87	159.402234637	415.625093198
1roh8o	180.071428571	567.831899708
1roh9d	132.526315789	324.910816658
1rohan	51.5644599303	258.747267201
1rohbz	70.33632287	292.801833657
1rohc3	560.319402985	672.491573101
1rohcg	493.598820059	643.451174741
1rohcm	1	0
1rohik	56	13
1rohl7	102.722772277	288.993546086
1rohmg	185.92688172	454.617966791
1rohnh	101.075949367	287.118156869
1rohov	39.1153846154	88.1462189612
1rohpf	49.5877192982	157.485104358
1rohqo	84.6907216495	302.350051813
1rohs0	146.888888889	280.361847319
1rohsx	73.7196261682	340.637549431
1roht3	68.0188679245	296.931423201
1rohtb	113.114130435	391.634455528
1rohtd	230.949541284	570.694589047
1rohxy	65.7065217391	147.775133082
1rohyr	46.53125	118.690244011
1roi06	213	75.1309967102
1roi2u	106.36196319	386.080935316
1roi47	32.8961038961	103.681841566
1roi52	67.8559782609	274.604020081
1roi7i	1.6666666667	0.4714045208
1roi8i	165.816176471	422.399399826
1roi9d	42.825136612	198.91863955
1roi9p	64.3296089385	273.998282761
1roiae	79.1739130435	146.888201253
1roiaf	103.031339031	309.880818259
1roig9	5	0
1roigp	41.5104895105	158.857629321
1roikj	48.7752808989	143.566744671
1roilk	137.853741497	405.287572007
1roiln	13.5418994413	98.1625728195
1roimt	95.6041666667	390.926076749
1roimv	40.7696793003	248.037843938
1roir9	119.365740741	316.488137588
1rois2	null	null
1roisb	33.2790697674	146.180252791
1roisz	15	0
1roizk	236.833846154	510.1813223
1roj3s	54.6304347826	182.843763039
1roj4l	587.429347826	731.260611523
1roj8n	9.2515337423	28.7703715094
1rojbq	287.615533981	572.422516698
1rojbv	99.8365384615	395.308280639
1rojc4	160.718670077	416.128395534
1rojgu	58.5	106.351422181
1rojlo	102.128571429	273.691258351
1rojnp	246.474489796	500.36787932
1rojte	52.0943396226	222.998414763
1rojw6	144.057007126	377.222341713
1rojwr	83.8023255814	369.819151898
1rojyd	275.239382239	502.376995292
1rojze	66.5588235294	147.078248717
1rok0q	120.296416938	454.578804319
1rok1v	64.4268774704	221.508535308
1rok1y	193.718146718	480.288838549
1rok3v	75.0514705882	278.434127806
1rok6a	42.9586206897	189.921866906
1rok9o	39.4242424242	160.869612232
1rok9q	154.652173913	404.470626514
1rok9r	24.3125	40.7319265902
1rokcb	56.4166666667	277.576296175
1rokch	220.445121951	463.615454522
1roke6	68.2280701754	287.07255135
1rokeq	34.9910714286	112.897907068
1rokex	93.873015873	315.713225915
1rokfk	95.2803598201	301.823470187
1rokfl	88.2566371681	301.748907478
1rokid	122.585714286	309.758607683
1rokkm	382.642642643	640.03597514
1rokld	6.9066666667	14.1865413528
1rokmm	292.833333333	628.868406125
1rokn5	43.7575757576	208.108222182
1rokn8	150.446808511	434.079378392
1rokni	14.6111111111	24.5110834089
1rokns	null	null
1rokoa	19.5538461538	69.0205166308
1rokpj	6.5555555556	13.9292746171
1rokpu	49.0452674897	208.068172016
1rokqy	66.9179104478	303.111571215
1rokse	69.9494949495	108.59928881
1roktm	5.7333333333	5.8817986667
1rokuh	31.3450704225	112.93878722
1rokyo	62.4144144144	304.217722783
1rol03	21.7435897436	98.1580927731
1rol0b	75.6170212766	301.745775284
1rol0d	139.734265734	384.944762502
1rol0n	95.2857142857	324.732731548
1rol1p	133.685466377	380.125859374
1rol2m	256.629716981	581.563890424
1rol2t	146.07881137	369.146715286
1rol2u	80.7536231884	288.515912996
1rol5u	113.266968326	349.465922502
1rol8v	14.705	73.8087933447
1rolb9	207.909090909	399.583447016
1rolct	126.385572139	345.798287751
1rolcu	70.5051546392	229.39045737
1roley	4.6842105263	6.0528604076
1rolf1	143.907335907	383.762946538
1rolg1	76.4642857143	342.071680264
1rolhv	116.857954545	399.116691247
1rolic	80.8680203046	218.545219665
1rolly	79.0258064516	300.82344942
1rolpd	130.039840637	357.959687472
1rolpt	26.8253968254	137.874631307
1rolqr	30.3333333333	48.348273553
1rolv7	360.973958333	1067.62854629
1rom08	81.61875	288.229159521
1rom0a	197.638655462	313.648353412
1rom21	64.7878787879	224.207798309
1rom2z	120.197424893	323.644687536
1rom30	396	426.451052291
1rom7c	9	9.2736184955
1rom9d	165.408568443	572.970126792
1romac	104.765306122	313.727277444
1rombg	108.541237113	355.352468917
1romdi	64	0
1romdt	144.272727273	402.511680442
1rome5	735.696969697	807.935184101
1romjn	6.4693877551	9.9346888468
1romk8	101	342.203573497
1romkr	42.1037735849	186.060394397
1romlt	185.271428571	461.005593175
1romm0	133.903688525	354.061749249
1romm4	64.7142857143	149.957817198
1rommz	85.2071428571	280.901533242
1romnk	4	0
1romou	366.416058394	671.156194276
1romow	91.1682242991	341.238165684
1romvg	309.080924855	883.24815629
1romx7	187.494915254	406.672131889
1ron08	119.643243243	273.959638515
1ron0k	250.070707071	319.722899359
1ron17	143.373831776	434.602074378
1ron1v	2.75	1.4790199458
1ron28	22	38.0263066837
1ron54	448.096244131	694.066741007
1ron88	66.0472103004	267.146826587
1ron8z	81.4215116279	269.836911774
1ron9d	69.7142857143	199.223431127
1ron9t	129.214285714	148.176139669
1ronan	null	null
1ronay	44.6646706587	185.883409817
1roncz	112.153846154	181.562808015
1ronfo	32.9439252336	105.765817118
1rongb	293.349112426	577.910507474
1ronio	409.541871921	626.339275985
1ronnc	259.991983968	522.020746
1ronnq	117.685483871	354.721207359
1ronnw	289.15	315.179199028
1ronr8	271.699115044	511.707248042
1ronru	13	0
1ronst	91.8901734104	430.997223234
1ronx2	149.589641434	427.622067254
1ronxr	49.7631578947	168.29632923
1ronyn	12.6885245902	70.2374289513
1ronyp	72.3991596639	273.377191021
1roo0i	62.6614173228	189.669842467
1roo1q	147.766871166	408.805015555
1roo3f	5.7401574803	13.2184627493
1roo4o	266.894736842	505.50264218
1roo6g	5.625	4.9984372558
1roo71	246.428571429	448.673974199
1roo8p	175.215447154	346.008362494
1roo8w	110.901369863	403.086273268
1roobc	2	0
1roogf	104.90625	498.660528276
1roogw	206.925729443	453.743655414
1roojn	71.5834411384	312.737865732
1roomc	61.4368231047	212.486229279
1roonp	252.268656716	487.960332438
1roonv	271.555555556	694.947071437
1roooi	217.29281768	447.145702091
1roopm	139.77	335.331890968
1rooq9	10.3333333333	23.5613855469
1roor2	67.7151162791	242.708374161
1roorl	205.821192053	370.233917217
1roorq	37.2391304348	101.374506868
1roota	148.307692308	397.665150588
1rootd	80.219047619	244.588555623
1roov5	218.195679797	450.904948984
1roov8	105.660493827	340.228829379
1rooy7	207.144144144	464.644877412
1rop1x	54.5	135.070454866
1rop2g	203.521276596	458.664521371
1rop31	115.236453202	315.871705345
1rop3z	141.640776699	376.439717949
1rop68	343.568	567.301674047
1rop7k	225.899553571	491.249369501
1rop7o	32.25	96.1244491387
1rop95	35.9891304348	141.923317826
1rop9p	74.974137931	300.484937405
1ropay	108.013422819	303.752283093
1ropd5	223.25	558.859452367
1ropdb	231	406.753096648
1ropf0	37.5625	79.0355685356
1ropf9	92.0459183673	321.921674042
1ropki	276.041322314	595.84796714
1roppi	51.9772727273	184.491416648
1ropq3	232.142857143	465.468158869
1ropva	236.185308848	523.011535081
1ropw4	47.7642857143	241.825929447
1ropxj	227	0
1ropzt	54.7087719298	225.272675538
1roq0e	14	0
1roq3b	90.875	164.178843669
1roq43	97.5544217687	304.489383154
1roq4i	14.6428571429	47.3335788534
1roq8y	54.8550724638	249.099437415
1roqaj	91.5749318801	302.206831791
1roqf1	84.2631578947	165.055283276
1roqgt	111.805194805	322.812580379
1roqil	66.414556962	241.435518903
1roqiy	75.4919354839	261.247734856
1roqng	18	40.2709572769
1roqqj	137.055374593	409.240123911
1roqrw	116.893617021	301.261089425
1roqt7	98.5	367.588968823
1roqum	234.113636364	424.443293991
1roqyl	93.4713375796	330.213221224
1ror04	35.7164948454	199.718866936
1ror0n	51.5738636364	279.701058354
1ror1w	147.751091703	349.179479958
1ror56	99.2388059701	332.376173309
1ror5m	337.567567568	702.34778251
1ror80	158.097297297	386.052763854
1ror9x	40.3253012048	126.212873194
1rord4	125.358490566	360.681200076
1rorda	31.0294117647	194.283939467
1rorg4	8.2857142857	9.4296536176
1rorg7	53.6504854369	173.037776264
1rorh0	45.7346938776	237.323749898
1rorhx	20.6428571429	86.8704074301
1rorim	88.7777777778	174.214285534
1rorjx	302.550724638	513.319399008
1rornx	103.75	313.9490495
1rorqw	49.6796875	110.799152016
1rorr4	477.54	603.459831638
1rorsj	44.9205298013	217.162450963
1rorty	22.1923076923	92.0464010205
1rorw7	27.2105263158	122.523393662
1rorw9	4.8780487805	4.5003800487
1rorze	1	0
1ros0m	75.3532934132	361.474609271
1ros14	236.93956044	333.510188446
1ros1p	27.3103448276	113.976858948
1ros3m	11.9518072289	50.9168714469
1ros3t	180.893491124	472.304247562
1ros5y	230.052631579	383.045067252
1ros7n	56.8223350254	135.249549043
1ros8n	77.7613636364	291.366860844
1ros98	566.836956522	714.497798353
1ros9l	100.674876847	333.348754058
1rosbv	12.0909090909	22.4962806843
1rosc8	129.162921348	399.439567192
1rosj1	7.02	22.1250898303
1rosm1	822.79	800.463494421
1rosmu	301.952380952	531.147164072
1rosmv	104.510204082	179.015803937
1rosuf	116.498507463	322.261188911
1rosx7	104.969230769	357.882110767
1rot0w	67.6629213483	216.8397738
1rot14	170.443925234	410.603054483
1rot3f	302.851851852	517.683718474
1rot91	null	null
1rotae	8.8333333333	4.3748015828
1rotdl	134.825775656	382.948167513
1rotfo	800.236180905	720.059356499
1rotjl	745.73	674.886180848
1rotk1	17.5909090909	63.9997578766
1rotk6	46.1818181818	246.899802342
1rotlr	41.0264317181	145.642611301
1rotlz	214.114285714	381.282854991
1rotqh	330.972222222	338.905754362
1rotr6	151.162162162	420.106034246
1rotsb	200.604651163	468.867866523
1rotsc	62.0212765957	206.205690468
1rotvq	6	0
1rotws	414.325301205	607.256747705
1rotx5	2	1
1rotxa	228.950310559	597.560561667
1rotxi	79.5192307692	305.449069806
1rotzz	6.5555555556	8.4736337622
1rou5x	205.130081301	235.242305779
1rou6p	214.218631179	457.17848903
1rou83	79.2653061224	217.493258212
1roua7	39.4927007299	181.8920078
1roubh	671.871794872	738.085057967
1roucc	88.1157894737	366.669960969
1rouda	173.292358804	452.592679786
1roudb	528.555555556	634.82843021
1roudn	97.4416666667	357.201467332
1rougo	6.1923076923	10.2994369927
1roulv	12	0
1roum4	68.7647058824	286.055064965
1rouno	33.3402061856	70.5107853997
1rourb	null	null
1routa	80.0792079208	266.002779825
1routd	35.8783068783	212.552243202
1rouzw	null	null
1rov16	16.5357142857	48.7343250571
1rov28	33.0810810811	127.734390463
1rov2e	21.0307692308	87.2861728817
1rov3c	243.037558685	559.32350025
1rov86	336.875	1294.9004245
1rov8r	73.6057233704	365.71712817
1rovat	7.75	11.1214882098
1rovct	49.375	112.415454342
1rovhs	62.325	265.741505878
1rovn7	11.1428571429	17.8706615495
1rovo9	117.298969072	267.654807886
1rovr9	193.230019493	481.227934828
1rovrm	91.44	248.537173075
