id	titlescore	titlestd		id	titlescore	titlestd
u1esk	43.2222222222	66.3723131329		1rbthg	null	null
1rql1q	43.224	186.981362237		1reqkf	null	null
1redef	43.2727272727	91.5662610643		1pvegv	null	null
xhyhr	43.28125	143.724613927		1rj2nu	null	null
1rhxrq	43.2962962963	106.067349259		1rnzcv	null	null
1rcokt	43.3181818182	117.103057317		1ii1an	null	null
1pggev	43.3333333333	53.516352641		1fcfos	null	null
1rq5za	43.3333333333	37.7211994625		1im8wg	null	null
1r2e8g	43.34	158.767705784		1rdxej	null	null
1ra5c6	43.347826087	116.737389672		101fk5	null	null
1rfwhm	43.3541666667	111.929570412		136mzt	null	null
19isi7	43.3611111111	95.1891837862		1qmr4d	null	null
1iotq9	43.367816092	158.179449596		1qd6te	null	null
1rg3q7	43.3707865169	176.40985106		1rnjjb	null	null
1e2agq	43.3737373737	141.871017382		1evezh	null	null
sl72k	43.4673913043	110.028400591		1rb4ls	null	null
1kq2el	43.4958333333	187.859743734		1djsqc	null	null
1fahy1	43.5	42.5		1rhqrc	null	null
1rlkyh	43.5	23.5		1g5wny	null	null
1rhtma	43.52	183.135331381		1g0i3y	null	null
uzh7a	43.53	146.482111877		19uzbx	null	null
1ric0q	43.5368421053	183.473147929		19ngr1	null	null
1rd9xe	43.5416666667	131.093153637		1pzzdw	null	null
1rhqbu	43.5454545455	64.1012886502		1q456u	null	null
1rqbrg	43.5531914894	209.265921483		17jx 	null	null
1r8pww	43.5555555556	219.491893604		1p7iaz	null	null
1r27tn	43.5766423358	163.78344803		1rpuyk	null	null
1rc1f8	43.592039801	212.397971377		1rftuq	null	null
1rav0l	43.6091954023	141.576944379		14uf6l	null	null
1rd0ud	43.6559139785	155.221624049		1r0mhg	null	null
1rcv0v	43.6574074074	157.897714315		1pgu6o	null	null
1luk7l	43.6666666667	50.6776303927		1ph6uj	null	null
1no3b7	43.6666666667	104.451815773		1ph83p	null	null
10ubdi	43.6936936937	174.568595299		1rm60p	null	null
s2qal	43.7151515152	215.392209028		1rbn62	null	null
1r8fy8	43.7284768212	112.566091478		1q8lnj	null	null
17gfic	43.75	19.1490861401		1ponld	null	null
1auwto	43.75	99.9547430485		1rae8n	null	null
1rktnc	43.75	57.0717749855		1eb60g	null	null
1rokn5	43.7575757576	208.108222182		1eidz4	null	null
1rlu8t	43.7653061224	178.70165543		1c0hi0	null	null
1iejky	43.7714285714	147.119792922		1fnwps	null	null
1r7mul	43.7777777778	118.719661492		1ihoxn	null	null
1p0ye2	43.7790262172	97.6294677254		1r5etf	null	null
1c4p1i	43.8073394495	170.897065272		1rairp	null	null
1riazd	43.8152173913	155.249093629		1awx8d	null	null
1r4z5y	43.8206896552	157.008089797		1j3jmv	null	null
1rilly	43.8369565217	155.243656817		1rgibu	null	null
1c89ob	43.8372093023	179.32832436		1r8qnw	null	null
1r9grg	43.8695652174	173.516896646		1rbc2s	null	null
1rb9we	43.8709677419	110.660405232		1rn4b0	null	null
1rqkej	43.8714953271	175.465282213		1g9i7c	null	null
19kn70	43.9064039409	166.245815113		1lkniv	null	null
1rfdy0	43.9397590361	176.59185462		1r7rwa	null	null
u4dp0	43.9417475728	137.033680591		1jlne8	null	null
svyct	43.9708333333	187.344900249		13aoe2	null	null
1rfmd4	43.9913793103	158.780888697		1rf4zh	null	null
12kbgh	44	0		1m0uyq	null	null
1eo2r4	44	26.7357438647		1rfc6d	null	null
1g0s91	44	0		1gecui	null	null
1go5vx	44	0		1pzdza	null	null
1kv5xq	44	69.2717217093		1p8g0s	null	null
1qyen5	44	0		1o372g	null	null
1rg0n0	44.0215053763	180.974659813		11egd1	null	null
18tbxt	44.027027027	108.013259068		1ra9e5	null	null
1cjdmb	44.0297029703	177.384990237		1msg3s	null	null
1rbm4u	44.0427350427	172.886474938		1edimm	null	null
1rm2u6	44.0430107527	113.879290364		1rhpv3	null	null
1bihtq	44.0458167331	162.0175827		1pur7p	null	null
1rhck3	44.0481927711	144.455596514		1qz89p	null	null
1r80f1	44.0517241379	99.3647794421		1p8avq	null	null
1qiiql	44.0833333333	41.4275639587		1pdwin	null	null
11f0wo	44.1290322581	130.382054459		1pi29c	null	null
1r7x5g	44.1346153846	96.6243775671		1rpngg	null	null
11gtni	44.1428571429	170.829488923		1rby4d	null	null
1i1lcf	44.1641468683	179.108010204		1roaz0	null	null
1ekw2j	44.1764705882	104.99873125		1rneak	null	null
1r8d7t	44.1764705882	122.468196093		1roz2f	null	null
1r4gg9	44.1777777778	62.3200659281		1rndts	null	null
1ri1z6	44.2	86.8322520726		1ror0n	null	null
1io09v	44.2058823529	160.606347287		1rc0c9	null	null
1r83ip	44.2173913043	156.102100513		1rqj0b	null	null
1ej954	44.2440944882	156.706642852		1rqk7y	null	null
m1kg9	44.25	45.9204475152		1ro76j	null	null
1r7118	44.3046357616	167.836525375		1rpby8	null	null
1rb6ob	44.3181818182	180.01401958		1roeyc	null	null
17krti	44.3333333333	188.852080997		1o3608	null	null
1bnr7q	44.3428571429	106.071927849		1rp0sk	null	null
1q81vv	44.3535353535	65.3007514816		1rqaf4	null	null
myts7	44.3669064748	203.798678482		1roizk	null	null
1rlxse	44.3703703704	194.717867724		1rqkwb	null	null
1rlpz3	44.375	151.073605818		1rokcb	null	null
1j6 m	44.3846153846	62.861922511		1r9t2k	null	null
1rn5lm	44.3947368421	145.580243648		1rgo14	null	null
1rk4g1	44.4	202.225814376		1rp6l8	null	null
1raq2q	44.4247787611	120.771033662		1r9ni7	null	null
1qvipm	44.4333333333	215.022430354		1rptyi	null	null
1ff0sy	44.4363636364	224.392818199		1rcjiz	null	null
1rldld	44.4864864865	77.2369543333		1le5bv	null	null
1r7wp6	44.4887218045	134.116244974		1rekjp	null	null
1ri89e	44.4916666667	117.454175166		1r92wd	null	null
1gg0h4	44.5	47.7781330736		1rqced	null	null
1hfug8	44.5090252708	186.373690326		1nc4cz	null	null
1rmcud	44.5099337748	96.6046334258		1roygm	null	null
1r4bju	44.5310344828	221.446219989		1rpcyk	null	null
18ntfs	44.5555555556	78.6710607687		13pvak	null	null
1qdwkb	44.5647058824	94.7107605612		19abp8	null	null
15in05	44.5909090909	208.942066588		1cxs9j	null	null
1r8cl2	44.6	117.331691006		1rj7ry	null	null
oy7zh	44.6	67.1821404839		1rq23r	null	null
1rpuw0	44.6034482759	198.234573662		1qu6is	null	null
1j9sov	44.6470588235	74.5724607554		1r8xus	null	null
1rocet	44.6525423729	99.5327539241		1ros3t	null	null
1b5986	44.6530612245	108.769753265		1rq7su	null	null
1rn39a	44.6601941748	149.582367049		1od4a9	null	null
1ronay	44.6646706587	185.883409817		1rpxyd	null	null
1rcfp5	44.6666666667	26.3860232362		1rghj2	null	null
1ro0cm	44.6666666667	59.6340693079		wn9ai	null	null
nl526	44.6904761905	235.383525751		1kqtgy	null	null
1rnv9o	44.702970297	184.861015202		1mkvwh	null	null
1rjir4	44.7104477612	201.472600362		1rq4l4	null	null
1rjjmj	44.7113402062	129.576507573		1rpy88	null	null
1r9m6g	44.724137931	107.66803917		1rqc5n	null	null
yj2f9	44.7307692308	116.322680404		1rniyd	null	null
1rpuco	44.7416107383	178.105683731		1rp4bh	null	null
1rdqcf	44.76	99.32		1j41nz	null	null
1rpf7x	44.7615658363	169.856596675		1optn1	null	null
1rhkf1	44.7685950413	157.438155788		1ro6vb	null	null
1idrzr	44.7708333333	144.856500772		1rol2m	null	null
1rgcdh	44.7817258883	167.998513624		1roelz	null	null
1rdad8	44.798245614	133.340954595		1rqjpp	null	null
1q6ftt	44.8	63.224678726		1rmgy6	null	null
1qng8z	44.8	48.3338390778		1qv6q6	null	null
1m3yql	44.8095238095	158.182095828		1rq8wt	null	null
137ejx	44.8198198198	168.865328196		1rq6y6	null	null
1rajkf	44.8333333333	26.0346990679		1royu6	null	null
1ajb6b	44.859375	163.871316433		1rcudg	null	null
1rfo8i	44.8778625954	196.145608124		1rowu8	null	null
1rhw9f	44.88	86.5888306885		1rj36y	null	null
1qzqit	44.8846153846	227.220957681		1rgqik	null	null
1br68z	44.9090909091	85.875654869		1ow3xm	null	null
1r9u3h	44.9183673469	67.7112225753		1rpwpk	null	null
1rorsj	44.9205298013	217.162450963		1r9rni	null	null
k4vu1	44.9397590361	273.882234361		1rf7vn	null	null
b1c8m	44.9426229508	257.453427244		1rqfg6	null	null
1j2fuw	44.9555555556	135.707193874		1rqaoh	null	null
1kjltj	45	15.2534149182		1kc5ys	null	null
1ptzfw	45	25.13961018		1rpux5	null	null
1rcms0	45	50.0399840128		1rohan	null	null
1rmd6v	45	38		1ndvh3	null	null
1rmnm1	45	0		1m9iv7	null	null
1rqkey	45	120.926056378		1roua7	null	null
1pjac2	45.012345679	211.042356864		1ro9s4	null	null
1fcksw	45.0212765957	130.546286353		1r963n	null	null
n13u1	45.0285714286	151.350394915		1rgirm	null	null
1rpxra	45.0322580645	311.029324815		1rpqf5	null	null
1r8ugs	45.0408163265	122.603219185		1rpitj	null	null
1lclag	45.0454545455	159.360220105		1rp7fh	null	null
12o4py	45.0765550239	134.611309576		1rpu2k	null	null
1giapd	45.0956937799	123.336938555		1njk5i	null	null
1r6mmw	45.1092436975	149.269863896		t081b	null	null
1r8ca6	45.119047619	137.459144621		mseqn	null	null
1roexk	45.1348314607	373.498858835		1pdki9	null	null
1rjds0	45.1363636364	153.803090008		1rp3vj	null	null
1hq83i	45.1481481481	178.926780743		ulg0h	null	null
1fyt7m	45.15	191.411409012		1cxasb	null	null
17d7uy	45.1509433962	181.088552947		xj5hz	null	null
1rhhjx	45.1666666667	160.072032397		1rp6nx	null	null
1riwyn	45.1806451613	119.485103456		1pkm5g	null	null
1lmybh	45.2	145.705920169		1p66lr	null	null
1d1g99	45.2285714286	110.983933384		11gd03	null	null
1qe4lz	45.2307692308	33.3008520246		rl2bg	null	null
1kmc1x	45.23125	193.561544537		1r1j47	null	null
1rbk4b	45.2602739726	156.023534175		1rf4kh	null	null
18tdiw	45.2631578947	146.026977358		1rqlgd	null	null
1rqjwo	45.2842105263	244.780832719		1g7jzp	null	null
1gca6w	45.2941176471	160.286605329		17dhhr	null	null
1r6mvx	45.3	88.5596409207		1d3ig7	null	null
1b6dyp	45.3188405797	115.200328697		190ixx	null	null
17lc7q	45.3333333333	32.107458462		1js4cl	null	null
1b966w	45.3333333333	116.391580452		1rg5qu	null	null
1r91lv	45.3333333333	50.2946871504		16rn27	null	null
1rdjl7	45.3396226415	116.187380115		10qgg6	null	null
1rkbtz	45.3488372093	178.062098355		1c5h8j	null	null
1a88ij	45.3521126761	200.292926231		15rpg5	null	null
1r8h8z	45.3684210526	104.516788138		1r2kbx	null	null
1aay6q	45.3708609272	119.353923902		1rbgs5	null	null
1rirk4	45.3789473684	165.484372227		1necku	null	null
1rinju	45.3888888889	148.23035335		1nuukn	null	null
1gs8o1	45.4095238095	224.262843036		1qzgqq	null	null
13xe9k	45.4285714286	108.844065581		1r5zu4	null	null
1qzeq4	45.4347826087	171.337152012		14nupo	null	null
1nklqa	45.4489795918	126.302933736		1duvo9	null	null
13aszh	45.4666666667	190.05222674		1p4f42	null	null
1rmaxf	45.4772727273	84.4669081616		1isbxc	null	null
1r8ulz	45.4782608696	135.576451366		1ise3a	null	null
1rgyxh	45.4782608696	111.487324125		1r0j3k	null	null
1p9csk	45.5	6.5		1ou0by	null	null
1q3ase	45.5	5.5		1prvds	null	null
1qzz2x	45.5	13.5		fmm3o	null	null
1r15us	45.5	73.1624903895		1hv7bp	null	null
1rhemv	45.5	117.007614773		1pry8t	null	null
1r05ib	45.5405405405	133.925270529		19vkxl	null	null
1j1zhb	45.5512820513	261.445569539		1q8rtw	null	null
1kmtp2	45.5690607735	127.599390072		17zs73	null	null
1re6yb	45.5714285714	61.0921017641		x7hrb	null	null
1rpw3f	45.5737704918	91.8620596358		1k5lcz	null	null
1lfk0l	45.6452442159	218.314288692		1i99oa	null	null
1bvsqe	45.6666666667	60.5894327839		ylls9	null	null
1jztrv	45.6666666667	19.3620476419		1qd5n5	null	null
1rjogh	45.6666666667	154.162540485		1o528g	null	null
1rqdhq	45.6705882353	171.589824752		1rmbee	null	null
1rnuru	45.6744186047	144.537549789		1for95	null	null
1rl974	45.6883116883	180.286443061		1brq09	null	null
d7ntl	45.6923076923	129.848067795		1p9wov	null	null
14suyn	45.703125	206.224557498		1pk97e	null	null
dbnuf	45.7074829932	229.793968971		t4a0h	null	null
1l2y7m	45.7177419355	159.136305973		1q54dq	null	null
1rorh0	45.7346938776	237.323749898		18qx6e	null	null
1rksr4	45.7428571429	183.044583618		1pgoim	null	null
1rg7b4	45.7462686567	180.130826692		15l1wo	null	null
1rpvyi	45.7485380117	185.781456643		12ufzj	null	null
17v9bz	45.75	104.393636061		1jb6wu	null	null
11djqc	45.7535211268	184.286296963		tvz9f	null	null
1e3x7e	45.7605633803	94.0107073298		1dtsty	null	null
wloip	45.7777777778	41.1198188976		12glf0	null	null
1phddj	45.7857142857	48.7400958019		1pxqs4	null	null
1ow3xm	45.7906976744	246.052136481		oas4w	null	null
tzknk	45.801980198	192.416525288		1r5w2d	null	null
1r72xt	45.8039215686	66.6765736584		1rpxib	null	null
1rqkek	45.8044692737	223.643623087		1pabwq	null	null
qh6kv	45.8072916667	181.557897529		1qqw6j	null	null
1rb4m8	45.8081395349	140.055692175		1owfkd	null	null
1rnzdc	45.8125	128.510319989		1l9fsa	null	null
1rhkok	45.8172043011	211.724610454		1nkcfz	null	null
1rdmkz	45.8235294118	82.3987687616		1qa554	null	null
1ce2wz	45.8269230769	277.646961858		1j8219	null	null
17p906	45.8333333333	100.172767424		1ktxgp	null	null
1awuwe	45.8340336134	210.306967965		1kunf5	null	null
1203nd	45.8510638298	100.756918082		1r1q8g	null	null
1rdqja	45.8695652174	78.9294149984		1n146r	null	null
1mw9s8	45.8771929825	104.507209552		17y56k	null	null
1qkmsi	45.9375	230.069070811		17yf9o	null	null
1rlbzl	45.9438202247	128.674693002		1onac0	null	null
1rl5u1	45.9631336406	138.889799917		1nzmh7	null	null
1fiqmv	45.9705882353	199.713248153		1qzpit	null	null
1rhq6j	45.9705882353	107.632313091		1k7ihz	null	null
17b82i	45.9833333333	165.569923966		1qa1n9	null	null
1qfzkg	45.9885057471	108.661236123		1k5j2f	null	null
1n84ms	45.9956709957	196.304218757		1r8psy	null	null
1dnyww	46	0		1rqg7q	null	null
1ft9u5	46	0		1oh6pv	null	null
1ikfmt	46	0		1prkmw	null	null
1ratf7	46	80.0174980864		1oqe3v	null	null
1rgy6n	46	82.5035352778		1rf0h0	null	null
1rog7o	46	30.7354301526		1olrnx	null	null
zuvbm	46	0		1pfl7e	null	null
1rjayw	46.0149253731	158.624591319		1142qm	null	null
1h194h	46.0454545455	121.403713165		mjut0	null	null
1acezd	46.078125	154.409389357		1rg2ox	null	null
1n0qon	46.1382978723	259.048405937		103kc0	null	null
10pi2l	46.1428571429	68.1645667724		1brtw8	null	null
1rh3xv	46.15625	67.2653836378		1rl1dx	null	null
1fuv58	46.1680672269	124.440145872		1rpt0l	null	null
1rown1	46.1720430108	141.034398584		1pplwr	null	null
wghod	46.1721311475	186.849930694		1rqiyd	null	null
1rotk6	46.1818181818	246.899802342		1qfjdl	null	null
1huxer	46.1956521739	349.267034975		1rbivg	null	null
1rf6mn	46.1986754967	150.180819044		11xtal	null	null
18i9x1	46.2105263158	63.9922519548		iftg0	null	null
1nb4n9	46.2156862745	212.210708618		1riv8y	null	null
1rjcxp	46.2222222222	202.401843304		1houn4	null	null
1fman3	46.2307692308	140.769945353		1rpeur	null	null
1rdere	46.2441860465	125.768607763		1r81vh	null	null
1d5mka	46.2469135802	194.245646367		1rpaa3	null	null
1r4tt1	46.2477876106	110.338700676		1qfk1z	null	null
1jw8gy	46.25	27.1235598696		1rozc0	null	null
1rn4ej	46.25	66.9640761901		1kojpm	null	null
1ribav	46.2528735632	139.283900794		1ay2en	null	null
1rpueh	46.2564102564	215.330878522		1nlrqk	null	null
1rq1bc	46.2678571429	181.400572045		1r2x32	null	null
1pc8fc	46.2715231788	226.274782662		19h7zl	null	null
1rkaqu	46.28125	142.466275478		1qzfqb	null	null
1rpaa3	46.3	82.6862140868		14ll83	null	null
1qonyj	46.3333333333	23.0988215188		1qqc11	null	null
1rf21l	46.3372093023	145.992721264		1jxit4	null	null
14n9c5	46.3620689655	160.677412772		13avvw	null	null
1ra0at	46.3744292237	201.524682613		1rnh7x	null	null
1ntyr7	46.3783783784	156.944533385		12v91i	null	null
1rbqih	46.3829787234	111.207167837		1qoikx	null	null
1rnwn5	46.3867924528	142.917945237		1889k5	null	null
1gdi3a	46.3921568627	101.380293253		18yhgn	null	null
q6qee	46.3947368421	131.932107635		1o5vs3	null	null
145ceg	46.3970588235	174.1067235		1r7a0r	null	null
1rbu5u	46.4069767442	205.935944992		1pjvo7	null	null
1rld6g	46.408045977	204.367176166		1roqng	null	null
15qhv1	46.42	149.187276937		19pmwg	null	null
1rp6wm	46.4242424242	205.021511111		1rogns	null	null
1rhbz2	46.4275862069	170.361309547		1ql06i	null	null
1rnejd	46.472	113.653549069		1b45bk	null	null
1r8eq3	46.4727272727	120.620042741		1ns8q0	null	null
1r2b9n	46.4816753927	183.934396538		1j2ccn	null	null
wjbgb	46.4838709677	180.796066002		1rbddr	null	null
1r45ql	46.4893617021	68.6740287682		1rnr5p	null	null
1rpvk6	46.4927536232	193.705884666		1qv9oz	null	null
1qtbxk	46.5	33.5		1rnejd	null	null
1qv6t9	46.5	26.5		1lm8jx	null	null
1rcxly	46.5076923077	177.959037904		1rjus1	null	null
1royco	46.5151515152	222.269849809		1qzto7	null	null
1qvuk1	46.52	124.778241693		17pgxk	null	null
1ng0ri	46.528957529	143.979520916		1rqenz	null	null
1rohyr	46.53125	118.690244011		1rprj1	null	null
1ie5u4	46.5472972973	164.710898836		xrhu4	null	null
1rqk57	46.5472972973	193.623374819		1r1mf7	null	null
1rqeln	46.5533333333	184.296338783		1r7531	null	null
1rieww	46.5681818182	120.058205151		1m3yql	null	null
1rpy85	46.5698529412	183.460212396		142m0f	null	null
1nnzz0	46.5714285714	27.4687206154		1rm63x	null	null
1rbmha	46.5833333333	203.433428232		1pg7z7	null	null
1qpg4y	46.6666666667	19.0671328614		1rq4c5	null	null
1r01tl	46.6666666667	71.1138888346		1po0ei	null	null
1cqjv9	46.6842105263	166.943357123		1rb290	null	null
1rflv6	46.6940874036	205.604560908		1q352x	null	null
1rekyi	46.7368421053	111.114375452		1h12f4	null	null
1r6414	46.75	73.018405214		14i6uj	null	null
1rqjlv	46.75	57.3645142924		1oyogs	null	null
1ro811	46.7627118644	144.481579259		1qfrwb	null	null
ythbg	46.7735849057	178.680978653		1r8z5u	null	null
1rowmf	46.7868852459	140.456062175		1r8tm1	null	null
1rpp7k	46.8176470588	281.232051423		1rqbb1	null	null
1bx768	46.8208955224	186.068830578		1r7tza	null	null
1rkc2d	46.8318584071	159.829217629		1cf966	null	null
1rocfi	46.8362068966	208.125042983		1r8g1t	null	null
1rq2lg	46.858490566	170.411097758		1rmmh5	null	null
1i5hho	46.8666666667	132.181962125		1khlyu	null	null
1rabdc	46.8702290076	170.667052185		1rimmj	null	null
1r6hfl	46.8846153846	180.913606012		19mw61	null	null
1hph93	46.9090909091	83.2613132312		1bp7g5	null	null
1dhuf6	46.9180327869	196.836243976		13ox4p	null	null
1dgtns	46.9275362319	160.481189366		1qyp1f	null	null
1rox3z	46.9375	74.2701729751		1o7wl6	null	null
1r38kq	46.9425287356	196.887350739		1j2l9x	null	null
1r9opd	46.9454545455	169.517112913		1qtb0s	null	null
1rp 5	46.98	168.229603816		1q18e8	null	null
1p39zl	47	0		1aag4e	null	null
1qkrk6	47	0		1np7bw	null	null
1r1kgj	47	25		1abeqp	null	null
1rfzdu	47	126.167688868		1acyrz	null	null
n67u1	47	56.2263283525		1rh5g6	null	null
wzumq	47	40		19uotl	null	null
19xrz5	47.0175438596	92.7330617679		1bigta	null	null
1l0qzh	47.0238095238	99.5258971073		1rmqgl	null	null
1rews6	47.0443349754	192.166909709		1ba8ic	null	null
1rcejf	47.0612244898	145.940637661		1pulfb	null	null
1rf197	47.0638297872	272.534550162		1r4z5y	null	null
149yg8	47.0857142857	99.5117714296		1qxnk3	null	null
1pja95	47.0869565217	288.333982028		1razjr	null	null
1re66k	47.0952380952	214.583944688		1rgdlz	null	null
j5am4	47.0961538462	136.725617938		193oue	null	null
1rdfa7	47.1011904762	129.880560511		n2mcf	null	null
1rjz7e	47.1030927835	152.888982331		1ne9m5	null	null
17sxlu	47.1038961039	88.3512153711		18ecid	null	null
 p7e	47.1304347826	138.364453951		1pqj0r	null	null
1rcglc	47.1421319797	164.610909031		16sbz5	null	null
1rhwnn	47.1538461538	85.2632540149		1g1g8k	null	null
1rpo67	47.157480315	216.390810974		xv52y	null	null
1n194c	47.1650485437	299.942360064		roezh	null	null
1pqz72	47.1818181818	33.3679709842		vdigf	null	null
1r984k	47.1931818182	191.522302164		njwfl	null	null
1rpymq	47.2	262.739386084		1r08c7	null	null
1q0ux9	47.2105263158	192.925091725		1qtrxi	null	null
181wsk	47.2264150943	115.564021546		123a2z	null	null
1iib7a	47.2285714286	170.16531218		1pmrih	null	null
vuj4x	47.2307692308	199.944955443		1h8kzu	null	null
1nwo10	47.2413793103	111.687573838		1nwtkl	null	null
1r4e66	47.25	127.705941522		1pifuo	null	null
1roz3t	47.251572327	212.881842461		1r3jx3	null	null
1kdb0q	47.2535211268	309.971771468		1qz2ii	null	null
1k51wn	47.2666666667	193.408364751		1qtczg	null	null
1r69gw	47.2678571429	144.2773855		1qs3hz	null	null
1rh42y	47.270531401	237.286052633		15w22u	null	null
1rek43	47.2935779817	113.002581991		1r7w1t	null	null
1r2ppd	47.298136646	185.193766068		1r2p73	null	null
1rp2tl	47.3095238095	228.086709504		1jf4dp	null	null
1k7ght	47.3181818182	130.590054739		jo9k5	null	null
1rgi0r	47.3222222222	265.921242634		1nhdt0	null	null
17tx0j	47.3243243243	172.357587756		1eynmz	null	null
1rg5xg	47.3263888889	141.433083405		1reouh	null	null
1kfn59	47.3333333333	34.4125300177		1q6uwb	null	null
1jho3k	47.3356164384	164.172698805		1qetyu	null	null
1qw43c	47.3613445378	212.549775924		1ocqvx	null	null
1pbcyv	47.3636363636	82.7661247429		1np9bw	null	null
1q9uxf	47.375	118.515228452		1o8b8c	null	null
1bfjmp	47.3802816901	182.416167602		1rn9xb	null	null
13ri0u	47.3846153846	205.057604838		1ro0c3	null	null
1r4yaq	47.3977272727	162.644728541		1pa5os	null	null
1rdwxc	47.4	31.8282893037		1qq9np	null	null
1rqc5n	47.4114583333	185.120406971		1qp3aw	null	null
1rldsd	47.4227642276	91.870712278		129wri	null	null
1r9bpm	47.4375	133.199319044		1779b7	null	null
1owas7	47.4487179487	132.827644967		12mjfr	null	null
1r70nl	47.45	117.62587938		1llmv9	null	null
1rpb3i	47.4504950495	189.866993635		1q44z2	null	null
1rgkog	47.4776119403	103.259470052		1qvjha	null	null
1rhd9t	47.4923857868	229.220409508		1r9csd	null	null
185amf	47.5	4.5		10pkdp	null	null
1qxbg0	47.5	17.5		1qoqp1	null	null
